sentence_id,words,labelp,labeln,pos_tag
613,categories,O,O,NNS
613,in,O,O,IN
613,),O,O,)
613,and,O,O,CC
613,thus,B,O,RB
613,it,O,O,PRP
613,is,O,O,VBZ
613,harder,O,B,RBR
613,for,B,O,IN
613,the,O,O,DT
613,model,O,B,NN
613,to,B,O,TO
613,learn,I,O,VB
613,the,O,O,DT
613,optimal,O,B,JJ
613,parameters,O,I,NNS
613,for,B,O,IN
613,correct,O,B,JJ
613,classification,O,I,NN
613,in,O,O,IN
613,this,O,O,DT
613,category,O,O,NN
613,.,O,O,.
614,Deep,O,O,NNP
614,Learning,O,O,NNP
614,For,O,O,IN
614,Smile,O,B,NNP
614,Recognition,O,I,NNP
615,Inspired,O,O,VBN
615,by,O,O,IN
615,recent,O,O,JJ
615,successes,O,O,NNS
615,of,O,O,IN
615,deep,O,O,JJ
615,learning,O,O,NN
615,in,O,O,IN
615,computer,O,O,NN
615,vision,O,O,NN
615,",",O,O,","
615,we,O,O,PRP
615,propose,O,O,VBP
615,a,O,O,DT
615,novel,O,O,JJ
615,application,O,O,NN
615,of,O,O,IN
615,deep,O,O,JJ
615,convolutional,O,O,JJ
615,neural,O,O,JJ
615,networks,O,O,NNS
615,to,O,O,TO
615,facial,O,B,JJ
615,expression,O,I,NN
615,recognition,O,I,NN
615,",",O,O,","
615,in,O,O,IN
615,particular,O,O,JJ
615,smile,O,O,NN
615,recognition,O,O,NN
615,.,O,O,.
616,The,O,O,DT
616,input,O,B,NN
616,images,O,I,NNS
616,are,O,O,VBP
616,fed,B,O,VBN
616,into,I,O,IN
616,a,O,O,DT
616,convolution,O,B,NN
616,comprising,B,O,VBG
616,a,O,O,DT
616,convolutional,O,B,JJ
616,and,O,I,CC
616,a,O,I,DT
616,subsampling,O,I,NN
616,layer,O,I,NN
616,.,O,O,.
617,That,O,O,DT
617,convolution,O,B,NN
617,maybe,O,O,RB
617,followed,B,O,VBN
617,by,I,O,IN
617,more,O,B,JJR
617,convolutions,O,I,NNS
617,to,B,O,TO
617,become,I,O,VB
617,gradually,O,O,RB
617,more,O,B,RBR
617,invariant,O,I,JJ
617,to,B,O,TO
617,distortions,O,B,NNS
617,in,B,O,IN
617,the,O,O,DT
617,input,O,B,NN
617,.,O,O,.
618,In,B,O,IN
618,the,O,O,DT
618,second,O,B,JJ
618,stage,O,I,NN
618,",",O,O,","
618,a,O,O,DT
618,regular,O,B,JJ
618,neural,O,I,JJ
618,network,O,I,NN
618,follows,B,O,VBZ
618,the,O,O,DT
618,convolutions,O,B,NNS
618,in,O,O,IN
618,order,O,O,NN
618,to,B,O,TO
618,discriminate,I,O,VB
618,the,O,O,DT
618,features,O,B,NNS
618,learned,B,O,VBN
618,by,I,O,IN
618,the,O,O,DT
618,convolutions,O,B,NNS
618,.,O,O,.
619,The,O,O,DT
619,output,O,B,NN
619,layer,O,I,NN
619,consists,B,O,VBZ
619,of,I,O,IN
619,two,O,B,CD
619,units,O,I,NNS
619,for,B,O,IN
619,smile,O,B,NN
619,or,O,I,CC
619,no,O,I,DT
619,smile,O,I,NN
619,.,O,O,.
620,The,O,O,DT
620,novelty,O,B,NN
620,of,O,O,IN
620,this,O,O,DT
620,approach,O,O,NN
620,is,B,O,VBZ
620,that,O,O,IN
620,the,O,O,DT
620,exact,O,B,JJ
620,number,O,I,NN
620,of,O,I,IN
620,convolutions,O,I,NNS
620,",",O,I,","
620,number,O,I,NN
620,of,O,I,IN
620,hidden,O,I,JJ
620,layers,O,I,NNS
620,and,O,I,CC
620,size,O,I,NN
620,of,O,I,IN
620,hidden,O,I,JJ
620,layers,O,I,NNS
620,are,B,O,VBP
620,not,O,B,RB
620,fixed,O,I,VBN
620,but,O,O,CC
620,subject,B,O,JJ
620,to,I,O,TO
620,extensive,O,O,JJ
620,model,O,B,NN
620,selection,O,I,NN
620,in,O,O,IN
620,Sec.,O,O,NNP
620,4.3,O,O,CD
620,.,O,O,.
621,Due,O,O,JJ
621,to,O,O,TO
621,training,O,O,VBG
621,time,O,O,NN
621,constraints,O,O,NNS
621,",",O,O,","
621,some,O,B,DT
621,parameters,O,I,NNS
621,have,O,O,VBP
621,been,O,O,VBN
621,fixed,B,O,VBN
621,to,I,O,TO
621,reasonable,O,B,VB
621,and,O,I,CC
621,empirical,O,I,JJ
621,values,O,I,NNS
621,",",O,O,","
621,such,B,O,JJ
621,as,I,O,IN
621,the,O,O,DT
621,size,O,B,NN
621,of,O,I,IN
621,convolutions,O,I,NNS
621,(,O,I,(
621,5,O,I,CD
621,5,O,I,CD
621,pixels,O,I,NNS
621,",",O,I,","
621,32,O,I,CD
621,feature,O,I,NN
621,maps,O,I,NNS
621,),O,I,)
621,and,O,O,CC
621,the,O,O,DT
621,size,O,B,NN
621,of,O,I,IN
621,subsamplings,O,I,NNS
621,(,O,I,(
621,2,O,I,CD
621,2,O,I,CD
621,pixels,O,I,NNS
621,using,O,I,VBG
621,max,O,I,JJ
621,pooling,O,I,NN
621,),O,I,)
621,.,O,O,.
622,All,O,B,DT
622,layers,O,I,NNS
622,use,B,O,VBP
622,ReLU,O,B,NNP
622,units,O,I,NNS
622,",",O,O,","
622,except,B,O,IN
622,of,I,O,IN
622,softmax,O,B,NN
622,being,O,O,VBG
622,used,B,O,VBN
622,in,I,O,IN
622,the,O,O,DT
622,output,O,B,NN
622,layer,O,I,NN
622,.,O,O,.
623,The,O,O,DT
623,learning,O,B,NN
623,rate,O,I,NN
623,is,O,O,VBZ
623,fixed,B,O,VBN
623,to,I,O,TO
623,?,O,B,.
623,=,O,I,VB
623,0.01,O,I,CD
623,and,O,O,CC
623,not,B,O,RB
623,subject,I,O,JJ
623,to,I,O,TO
623,model,O,B,VB
623,selection,O,I,NN
623,as,O,O,IN
623,it,O,O,PRP
623,would,O,O,MD
623,significantly,O,O,RB
623,prolong,O,O,VB
623,the,O,O,DT
623,model,O,O,NN
623,selection,O,O,NN
623,.,O,O,.
624,The,O,O,DT
624,same,O,O,JJ
624,considerations,O,O,NNS
624,apply,B,O,VBP
624,to,I,O,TO
624,the,O,O,DT
624,momentum,O,B,NN
624,",",O,O,","
624,which,O,O,WDT
624,is,O,O,VBZ
624,fixed,B,O,VBN
624,to,I,O,TO
624,=,O,B,VB
624,0.9,O,I,CD
624,.,O,O,.
625,The,O,O,DT
625,entire,O,B,JJ
625,database,O,I,NN
625,has,O,O,VBZ
625,been,O,O,VBN
625,randomly,B,O,RB
625,split,I,O,VBN
625,into,I,O,IN
625,a,O,O,DT
625,60%,O,B,CD
625,/,O,I,JJ
625,20,O,I,CD
625,%,O,I,NN
625,/,O,I,JJ
625,20,O,I,CD
625,%,O,I,NN
625,training,O,I,NN
625,/,O,I,JJ
625,validation,O,I,NN
625,/,O,I,NNP
625,test,O,I,NN
625,ratio,O,I,NN
625,.,O,O,.
626,The,O,O,DT
626,model,O,O,NN
626,is,O,O,VBZ
626,implemented,B,O,VBN
626,using,I,O,VBG
626,Lasagne,O,B,NNP
626,4,O,O,CD
626,and,O,O,CC
626,the,O,O,DT
626,generated,B,O,JJ
626,CUDA,O,B,NNP
626,code,O,I,NN
626,is,O,O,VBZ
626,executed,B,O,VBN
626,on,I,O,IN
626,a,O,O,DT
626,Tesla,O,B,NNP
626,K40c,O,I,NNP
626,9,O,O,CD
626,as,O,O,IN
626,training,O,O,NN
626,on,O,O,IN
626,a,O,O,DT
626,GPU,O,O,NNP
626,allows,O,O,VBZ
626,to,O,O,TO
626,perform,O,O,VB
626,a,O,O,DT
626,comprehensive,O,O,JJ
626,model,O,O,NN
626,selection,O,O,NN
626,in,O,O,IN
626,a,O,O,DT
626,feasible,O,O,JJ
626,amount,O,O,NN
626,of,O,O,IN
626,time,O,O,NN
626,.,O,O,.
627,Stochastic,O,B,JJ
627,gradient,O,I,NN
627,descent,O,I,NN
627,with,B,O,IN
627,a,O,O,DT
627,batch,O,B,NN
627,size,O,I,NN
627,of,B,O,IN
627,500,O,B,CD
627,is,O,O,VBZ
627,used,O,O,VBN
627,.,O,O,.
628,contains,B,O,VBZ
628,the,O,O,DT
628,four,O,B,CD
628,parameters,O,I,NNS
628,to,B,O,TO
628,be,I,O,VB
628,optimized,O,B,VBN
628,:,O,O,:
628,the,O,O,DT
628,number,O,B,NN
628,of,O,I,IN
628,convolutions,O,I,NNS
628,",",O,O,","
628,the,O,O,DT
628,number,O,B,NN
628,of,O,I,IN
628,hidden,O,I,JJ
628,layers,O,I,NNS
628,",",O,O,","
628,the,O,O,DT
628,number,O,B,NN
628,of,O,I,IN
628,units,O,I,NNS
628,per,O,I,IN
628,hidden,O,I,NN
628,layer,O,I,NN
628,and,O,O,CC
628,the,O,O,DT
628,dropout,O,B,NN
628,factor,O,I,NN
628,.,O,O,.
629,Each,O,O,DT
629,model,O,B,NN
629,was,O,O,VBD
629,trained,B,O,VBN
629,for,I,O,IN
629,50,O,B,CD
629,epochs,O,I,NNS
629,in,B,O,IN
629,the,O,O,DT
629,model,O,B,NN
629,selection,O,I,NN
629,.,O,O,.
630,BI,O,O,NNP
630,-,O,O,:
630,DIRECTIONAL,O,O,NNP
630,ATTENTION,O,O,NNP
630,FLOW,O,O,NNP
630,FOR,O,O,NNP
630,MACHINE,O,B,NNP
630,COMPREHENSION,O,I,NNP
631,Machine,O,B,NN
631,comprehension,O,I,NN
631,(,O,I,(
631,MC,O,I,NNP
631,),O,I,)
631,",",O,O,","
631,answering,O,O,VBG
631,a,O,O,DT
631,query,O,O,NN
631,about,O,O,IN
631,a,O,O,DT
631,given,O,O,VBN
631,context,O,O,NN
631,paragraph,O,O,NN
631,",",O,O,","
631,requires,O,O,VBZ
631,modeling,O,O,VBG
631,complex,O,O,JJ
631,interactions,O,O,NNS
631,between,O,O,IN
631,the,O,O,DT
631,context,O,O,NN
631,and,O,O,CC
631,the,O,O,DT
631,query,O,O,NN
631,.,O,O,.
632,Recently,O,O,RB
632,",",O,O,","
632,attention,O,O,NN
632,mechanisms,O,O,NNS
632,have,O,O,VBP
632,been,O,O,VBN
632,successfully,O,O,RB
632,extended,O,O,VBN
632,to,O,O,TO
632,MC,O,B,NNP
632,.,O,O,.
633,The,O,O,DT
633,tasks,O,O,NNS
633,of,O,O,IN
633,machine,O,O,NN
633,comprehension,O,O,NN
633,(,O,O,(
633,MC,O,O,NNP
633,),O,O,)
633,and,O,O,CC
633,question,O,B,NN
633,answering,O,I,NN
633,(,O,I,(
633,QA,O,I,NNP
633,),O,I,)
633,have,O,O,VBP
633,gained,O,O,VBN
633,significant,O,O,JJ
633,popularity,O,O,NN
633,over,O,O,IN
633,the,O,O,DT
633,past,O,O,JJ
633,few,O,O,JJ
633,years,O,O,NNS
633,within,O,O,IN
633,the,O,O,DT
633,natural,O,O,JJ
633,language,O,O,NN
633,processing,O,O,NN
633,and,O,O,CC
633,computer,O,O,NN
633,vision,O,O,NN
633,communities,O,O,NNS
633,.,O,O,.
634,In,O,O,IN
634,this,O,O,DT
634,paper,O,O,NN
634,",",O,O,","
634,we,O,O,PRP
634,introduce,B,O,VBP
634,the,O,O,DT
634,Bi-,O,B,NNP
634,Directional,O,I,NNP
634,Attention,O,I,NNP
634,Flow,O,I,NNP
634,(,O,I,(
634,BIDAF,O,I,NNP
634,),O,I,)
634,network,O,I,NN
634,",",O,O,","
634,a,O,O,DT
634,hierarchical,O,B,JJ
634,multi-stage,O,I,NN
634,architecture,O,I,NN
634,for,B,O,IN
634,modeling,I,O,VBG
634,the,O,O,DT
634,representations,O,B,NNS
634,of,B,O,IN
634,the,O,O,DT
634,context,O,B,NN
634,paragraph,O,I,NN
634,at,B,O,IN
634,different,O,B,JJ
634,levels,O,I,NNS
634,of,O,I,IN
634,granularity,O,I,NN
634,),O,O,)
634,.,O,O,.
635,BIDAF,O,B,NNP
635,includes,B,O,VBZ
635,character,O,B,JJR
635,-,O,I,:
635,level,O,I,NN
635,",",O,I,","
635,word,O,I,NN
635,-,O,I,:
635,level,O,I,NN
635,",",O,I,","
635,and,O,I,CC
635,contextual,O,I,JJ
635,embeddings,O,I,NNS
635,",",O,O,","
635,and,O,O,CC
635,uses,B,O,VBZ
635,bi-directional,O,B,JJ
635,attention,O,I,NN
635,flow,O,I,NN
635,to,B,O,TO
635,obtain,I,O,VB
635,a,O,O,DT
635,query,O,B,NN
635,-,O,I,:
635,aware,O,I,JJ
635,context,O,I,JJ
635,representation,O,I,NN
635,.,O,O,.
636,Instead,O,O,RB
636,",",O,O,","
636,the,O,O,DT
636,attention,O,B,NN
636,is,O,O,VBZ
636,computed,B,O,VBN
636,for,I,O,IN
636,every,O,B,DT
636,time,O,I,NN
636,step,O,I,NN
636,",",O,O,","
636,and,O,O,CC
636,the,O,O,DT
636,attended,O,B,JJ
636,vector,O,I,NN
636,at,B,O,IN
636,each,O,B,DT
636,time,O,I,NN
636,step,O,I,NN
636,",",O,O,","
636,along,O,O,IN
636,with,O,O,IN
636,the,O,O,DT
636,representations,O,O,NNS
636,from,O,O,IN
636,previous,O,O,JJ
636,layers,O,O,NNS
636,",",O,O,","
636,is,O,O,VBZ
636,allowed,B,O,VBN
636,to,I,O,TO
636,flow,O,B,VB
636,through,O,I,IN
636,to,B,O,TO
636,the,O,O,DT
636,subsequent,O,B,JJ
636,modeling,O,I,NN
636,layer,O,I,NN
636,.,O,O,.
637,Second,O,O,JJ
637,",",O,O,","
637,we,O,O,PRP
637,use,B,O,VBP
637,a,O,O,DT
637,memory,O,B,NN
637,-,O,I,:
637,less,O,I,JJR
637,attention,O,I,NN
637,mechanism,O,I,NN
637,.,O,O,.
638,It,O,O,PRP
638,forces,B,O,VBZ
638,the,O,O,DT
638,attention,O,B,NN
638,layer,O,I,NN
638,to,B,O,TO
638,focus,I,O,VB
638,on,I,O,IN
638,learning,O,B,VBG
638,the,O,O,DT
638,attention,O,B,NN
638,between,B,O,IN
638,the,O,O,DT
638,query,O,B,NN
638,and,O,I,CC
638,the,O,I,DT
638,context,O,I,NN
638,",",O,O,","
638,and,O,O,CC
638,enables,B,O,VBZ
638,the,O,O,DT
638,modeling,O,B,VBG
638,layer,O,I,NN
638,to,B,O,TO
638,focus,I,O,VB
638,on,I,O,IN
638,learning,O,B,VBG
638,the,O,O,DT
638,interaction,O,B,NN
638,within,B,O,IN
638,the,O,O,DT
638,query,O,B,NN
638,-,O,I,:
638,aware,O,I,JJ
638,context,O,I,JJ
638,representation,O,I,NN
638,(,O,O,(
638,the,O,O,DT
638,output,O,O,NN
638,of,O,O,IN
638,the,O,O,DT
638,attention,O,B,NN
638,layer,O,O,NN
638,),O,O,)
638,.,O,O,.
639,It,O,O,PRP
639,also,O,O,RB
639,allows,B,O,VBZ
639,the,O,O,DT
639,attention,O,O,NN
639,at,B,O,IN
639,each,O,B,DT
639,time,O,I,NN
639,step,O,I,NN
639,to,B,O,TO
639,be,I,O,VB
639,unaffected,O,B,VBN
639,from,B,O,IN
639,incorrect,O,B,JJ
639,attendances,O,I,NNS
639,at,B,O,IN
639,previous,O,B,JJ
639,time,O,I,NN
639,steps,O,I,NNS
639,.,O,O,.
640,Third,O,O,NNP
640,",",O,O,","
640,we,O,O,PRP
640,use,O,O,VBP
640,attention,O,B,NN
640,mechanisms,O,I,NNS
640,in,B,O,IN
640,both,O,B,DT
640,directions,O,I,NNS
640,",",O,O,","
640,query,O,B,RB
640,-,O,I,:
640,to,O,I,TO
640,-,O,I,:
640,context,O,I,NN
640,and,O,O,CC
640,context,O,B,JJ
640,-,O,I,:
640,to,O,I,TO
640,-,O,I,:
640,query,O,I,NN
640,",",O,O,","
640,which,B,O,WDT
640,provide,I,O,VBP
640,complimentary,O,B,JJ
640,information,O,I,NN
640,to,B,O,TO
640,each,O,B,DT
640,other,O,I,JJ
640,.,O,O,.
641,Each,O,B,DT
641,paragraph,O,I,NN
641,and,O,I,CC
641,question,O,I,NN
641,are,O,O,VBP
641,tokenized,B,O,VBN
641,by,I,O,IN
641,a,O,O,DT
641,regular,O,B,JJ
641,-,O,I,:
641,expression,O,I,NN
641,-,O,I,:
641,based,O,I,VBN
641,word,O,I,NN
641,tokenizer,O,I,NN
641,(,O,I,(
641,PTB,O,I,NNP
641,Tokenizer,O,I,NNP
641,),O,I,)
641,and,O,O,CC
641,fed,B,O,VBN
641,into,I,O,IN
641,the,O,O,DT
641,model,O,B,NN
641,.,O,O,.
642,We,O,O,PRP
642,use,B,O,VBP
642,100,O,B,CD
642,1D,O,I,CD
642,filters,O,I,NNS
642,for,B,O,IN
642,CNN,O,B,NNP
642,char,O,I,NN
642,embedding,O,I,NN
642,",",O,O,","
642,each,O,O,DT
642,with,B,O,IN
642,a,O,O,DT
642,width,O,B,NN
642,of,O,I,IN
642,5,O,I,CD
642,.,O,O,.
643,The,O,O,DT
643,hidden,O,B,JJ
643,state,O,I,NN
643,size,O,I,NN
643,(,O,I,(
643,d,O,I,NN
643,),O,I,)
643,of,B,O,IN
643,the,O,O,DT
643,model,O,B,NN
643,is,B,O,VBZ
643,100,O,B,CD
643,.,O,O,.
644,The,O,B,DT
644,model,O,I,NN
644,has,B,O,VBZ
644,about,I,O,RB
644,2.6,O,B,CD
644,million,O,I,CD
644,parameters,O,I,NNS
644,.,O,O,.
645,We,O,O,PRP
645,use,O,O,VBP
645,the,O,O,DT
645,AdaDelta,O,B,NNP
645,(,O,I,(
645,Zeiler,O,I,NNP
645,",",O,I,","
645,2012,O,I,CD
645,),O,I,)
645,optimizer,O,I,NN
645,",",O,O,","
645,with,B,O,IN
645,a,O,O,DT
645,minibatch,O,B,NN
645,size,O,I,NN
645,of,B,O,IN
645,60,O,B,CD
645,and,O,O,CC
645,an,O,O,DT
645,initial,O,B,JJ
645,learning,O,I,NN
645,rate,O,I,NN
645,of,B,O,IN
645,0.5,O,B,CD
645,",",O,O,","
645,for,B,O,IN
645,12,O,B,CD
645,epochs,O,I,NNS
645,.,O,O,.
646,A,O,O,DT
646,dropout,O,B,NN
646,),O,I,)
646,rate,O,I,NN
646,of,B,O,IN
646,0.2,O,B,CD
646,is,O,O,VBZ
646,used,B,O,VBN
646,for,I,O,IN
646,the,O,O,DT
646,CNN,O,B,NNP
646,",",O,O,","
646,all,O,B,DT
646,LSTM,O,I,NNP
646,layers,O,I,NNS
646,",",O,O,","
646,and,O,O,CC
646,the,O,O,DT
646,linear,O,B,JJ
646,transformation,O,I,NN
646,before,B,O,IN
646,the,O,O,DT
646,softmax,O,B,NN
646,for,B,O,IN
646,the,O,O,DT
646,answers,O,B,NNS
646,.,O,O,.
647,During,B,O,IN
647,training,O,B,NN
647,",",O,O,","
647,the,O,O,DT
647,moving,O,B,VBG
647,averages,O,I,NNS
647,of,B,O,IN
647,all,O,B,DT
647,weights,O,I,NNS
647,of,B,O,IN
647,the,O,O,DT
647,model,O,B,NN
647,are,O,O,VBP
647,maintained,B,O,VBN
647,with,I,O,IN
647,the,O,O,DT
647,exponential,O,B,JJ
647,decay,O,I,NN
647,rate,O,I,NN
647,of,B,O,IN
647,0.999,O,B,CD
647,.,O,O,.
648,At,B,O,IN
648,test,O,B,NN
648,time,O,I,NN
648,",",O,O,","
648,the,O,O,DT
648,moving,O,B,VBG
648,averages,O,I,NNS
648,instead,B,O,RB
648,of,I,O,IN
648,the,O,O,DT
648,raw,O,B,JJ
648,weights,O,I,NNS
648,are,B,O,VBP
648,used,I,O,VBN
648,.,O,O,.
649,The,O,O,DT
649,training,O,B,NN
649,process,O,I,NN
649,takes,B,O,VBZ
649,roughly,O,B,RB
649,20,O,I,CD
649,hours,O,I,NNS
649,on,B,O,IN
649,a,O,O,DT
649,single,O,B,JJ
649,Titan,O,I,NNP
649,X,O,I,NNP
649,GPU,O,I,NNP
649,.,O,O,.
650,BIDAF,O,B,NNP
650,(,O,I,(
650,ensemble,O,I,JJ
650,),O,I,)
650,achieves,B,O,VBZ
650,an,O,O,DT
650,EM,O,B,NNP
650,score,O,I,NN
650,of,B,O,IN
650,73.3,O,B,CD
650,and,O,O,CC
650,an,O,O,DT
650,F,O,B,NNP
650,1,O,I,CD
650,score,O,I,NN
650,of,B,O,IN
650,81.1,O,B,CD
650,",",O,O,","
650,outperforming,O,O,VBG
650,all,O,O,DT
650,previous,O,O,JJ
650,approaches,O,O,NNS
650,.,O,O,.
651,Both,O,O,DT
651,char,O,B,SYM
651,-,O,I,:
651,level,O,I,NN
651,and,O,I,CC
651,word,O,I,NN
651,-,O,I,:
651,level,O,I,NN
651,embeddings,O,I,NNS
651,contribute,B,O,VBP
651,towards,I,O,IN
651,the,O,O,DT
651,model,O,B,NN
651,'s,O,I,POS
651,performance,O,I,NN
651,.,O,O,.
652,C2Q,O,B,NNP
652,attention,O,I,NN
652,proves,B,O,VBZ
652,to,I,O,TO
652,be,I,O,VB
652,critical,O,B,JJ
652,with,B,O,IN
652,a,O,O,DT
652,drop,O,B,NN
652,of,B,O,IN
652,more,O,B,JJR
652,than,O,I,IN
652,10,O,I,CD
652,points,O,I,NNS
652,on,O,O,IN
652,both,O,O,DT
652,metrics,O,O,NNS
652,.,O,O,.
653,Despite,O,O,IN
653,being,O,O,VBG
653,a,O,O,DT
653,simpler,O,O,NN
653,attention,O,O,NN
653,mechanism,O,O,NN
653,",",O,O,","
653,our,O,O,PRP$
653,proposed,O,B,VBN
653,static,O,I,JJ
653,attention,O,I,NN
653,outperforms,B,O,VBZ
653,the,O,O,DT
653,dynamically,O,B,RB
653,computed,O,I,VBN
653,attention,O,I,NN
653,by,B,O,IN
653,more,O,B,JJR
653,than,O,I,IN
653,3,O,I,CD
653,points,O,I,NNS
653,.,O,O,.
654,At,B,O,IN
654,the,O,O,DT
654,word,O,B,NN
654,embedding,O,I,VBG
654,layer,O,I,NN
654,",",O,O,","
654,query,O,B,NN
654,words,O,I,NNS
654,such,B,O,JJ
654,as,I,O,IN
654,When,O,B,WRB
654,",",O,I,","
654,Where,O,I,NNP
654,and,O,I,CC
654,Who,O,I,NNP
654,are,O,O,VBP
654,not,B,O,RB
654,well,I,O,RB
654,aligned,I,O,VBN
654,to,I,O,TO
654,possible,O,B,JJ
654,answers,O,I,NNS
654,in,B,O,IN
654,the,O,O,DT
654,context,O,B,NN
654,",",O,O,","
654,but,O,O,CC
654,this,O,O,DT
654,dramatically,O,O,RB
654,changes,O,O,VBZ
654,in,O,O,IN
654,the,O,O,DT
654,contextual,O,O,JJ
654,embedding,O,O,NN
654,layer,O,O,NN
654,which,O,O,WDT
654,has,O,O,VBZ
654,access,O,O,NN
654,to,O,O,TO
654,context,O,O,VB
654,from,O,O,IN
654,surrounding,O,O,VBG
654,words,O,O,NNS
654,and,O,O,CC
654,is,O,O,VBZ
654,just,O,O,RB
654,1,O,O,CD
654,layer,O,O,NN
654,below,O,O,IN
654,the,O,O,DT
654,attention,O,O,NN
654,layer,O,O,NN
654,.,O,O,.
655,EVIDENCE,O,O,NNP
655,AGGREGATION,O,O,NNP
655,FOR,O,O,NNP
655,ANSWER,O,O,NNP
655,RE,O,O,NNP
655,-,O,O,:
655,RANKING,O,O,NN
655,IN,O,O,NNP
655,OPEN,O,B,NNP
655,-,O,I,:
655,DOMAIN,O,I,NNP
655,QUESTION,O,I,NNP
655,ANSWERING,O,I,NNP
656,Open-domain,O,B,JJ
656,question,O,I,NN
656,answering,O,I,NN
656,(,O,I,(
656,QA,O,I,NNP
656,),O,I,)
656,aims,O,O,VBZ
656,to,O,O,TO
656,answer,O,O,VB
656,questions,O,O,NNS
656,from,O,O,IN
656,a,O,O,DT
656,broad,O,O,JJ
656,range,O,O,NN
656,of,O,O,IN
656,domains,O,O,NNS
656,by,O,O,IN
656,effectively,O,O,RB
656,marshalling,O,O,VBG
656,evidence,O,O,NN
656,from,O,O,IN
656,large,O,O,JJ
656,open,O,O,JJ
656,-,O,O,:
656,domain,O,O,NN
656,knowledge,O,O,NN
656,sources,O,O,NNS
656,.,O,O,.
657,Recent,O,O,JJ
657,work,O,O,NN
657,on,O,O,IN
657,open,O,B,JJ
657,-,O,I,:
657,domain,O,I,NN
657,QA,O,I,NNP
657,has,O,O,VBZ
657,focused,O,O,VBN
657,on,O,O,IN
657,using,O,O,VBG
657,unstructured,O,O,JJ
657,text,O,O,NN
657,retrieved,O,O,VBN
657,from,O,O,IN
657,the,O,O,DT
657,web,O,O,NN
657,to,O,O,TO
657,build,O,O,VB
657,machine,O,O,NN
657,comprehension,O,O,NN
657,models,O,O,NNS
657,.,O,O,.
658,In,O,O,IN
658,this,O,O,DT
658,paper,O,O,NN
658,",",O,O,","
658,we,O,O,PRP
658,propose,B,O,VBP
658,a,O,O,DT
658,method,O,B,NN
658,to,B,O,TO
658,improve,I,O,VB
658,open,O,B,JJ
658,-,O,I,:
658,domain,O,I,NN
658,QA,O,I,NNP
658,by,B,O,IN
658,explicitly,I,O,RB
658,aggregating,I,O,VBG
658,evidence,O,B,NN
658,from,B,O,IN
658,across,I,O,IN
658,multiple,O,B,JJ
658,passages,O,I,NNS
658,.,O,O,.
659,We,O,O,PRP
659,formulate,B,O,VBP
659,the,O,O,DT
659,above,O,O,JJ
659,evidence,O,B,NN
659,aggregation,O,I,NN
659,as,B,O,IN
659,an,O,O,DT
659,answer,O,B,NN
659,re-ranking,O,I,NN
659,problem,O,I,NN
659,.,O,O,.
660,Here,O,O,RB
660,we,O,O,PRP
660,apply,O,O,VBP
660,the,O,O,DT
660,idea,O,O,NN
660,of,B,O,IN
660,re-ranking,O,O,NN
660,;,O,O,:
660,for,B,O,IN
660,each,O,B,DT
660,answer,O,I,NN
660,candidate,O,I,NN
660,",",O,O,","
660,we,O,O,PRP
660,efficiently,B,O,RB
660,incorporate,I,O,VBP
660,global,O,B,JJ
660,information,O,I,NN
660,from,B,O,IN
660,multiple,O,B,JJ
660,pieces,O,I,NNS
660,of,B,O,IN
660,textual,O,B,JJ
660,evidence,O,I,NN
660,without,B,O,IN
660,significantly,O,B,RB
660,increasing,O,I,VBG
660,the,O,O,DT
660,complexity,O,B,NN
660,of,B,O,IN
660,the,O,O,DT
660,prediction,O,B,NN
660,of,O,O,IN
660,the,O,O,DT
660,RC,O,B,NNP
660,model,O,I,NN
660,.,O,O,.
661,The,O,O,DT
661,re-rankers,O,B,NNS
661,are,B,O,VBP
661,:,O,O,:
662,A,O,O,DT
662,strength,O,B,NN
662,-,O,I,:
662,based,O,I,VBN
662,re-ranker,O,I,NN
662,",",O,O,","
662,which,O,O,WDT
662,ranks,B,O,VBZ
662,the,O,O,DT
662,answer,O,B,NN
662,candidates,O,I,NNS
662,according,B,O,VBG
662,to,I,O,TO
662,how,I,O,WRB
662,often,I,O,RB
662,their,O,O,PRP$
662,evidence,O,B,NN
662,occurs,B,O,VBZ
662,in,I,O,IN
662,different,O,B,JJ
662,passages,O,I,NNS
662,.,O,O,.
663,A,O,O,DT
663,coverage,O,B,NN
663,-,O,I,:
663,based,O,I,VBN
663,re-ranker,O,I,NN
663,",",O,O,","
663,which,O,O,WDT
663,aims,B,O,VBZ
663,to,I,O,TO
663,rank,I,O,VB
663,an,O,O,DT
663,answer,O,B,NN
663,candidate,O,I,NN
663,higher,O,B,JJR
663,if,B,O,IN
663,the,O,O,DT
663,union,O,B,NN
663,of,B,O,IN
663,all,O,B,PDT
663,its,O,I,PRP$
663,contexts,O,I,NN
663,in,B,O,IN
663,different,O,B,JJ
663,passages,O,I,NNS
663,could,B,O,MD
663,cover,I,O,VB
663,more,O,B,JJR
663,aspects,O,I,NNS
663,included,B,O,VBN
663,in,I,O,IN
663,the,O,O,DT
663,question,O,B,NN
663,.,O,O,.
664,Our,O,O,PRP$
664,baseline,O,O,NN
664,models,O,O,NNS
664,9,O,O,CD
664,include,B,O,VBP
664,the,O,O,DT
664,following,O,O,JJ
664,:,O,O,:
664,GA,O,B,NNP
664,",",O,O,","
664,a,O,O,DT
